연도,리그,지역,게임횟수,홈게임횟수,승리횟수,패배횟수,득점횟수,타석횟수,안타횟수,2루타횟수,3루타횟수,홈런횟수,타자_볼넷횟수,타자_삼진횟수,도루성공횟수,도루실패횟수,총_실점수,자책점수,평균자책점수,완투_횟수,완봉_횟수,세이브_횟수,소화한 아웃 수,피안타_횟수,피홈런_횟수,볼넷허용_횟수,투수_삼진횟수,실책횟수,병살횟수,수비율,승률,포스트시즌_진출여부,도루시도횟수,도루실패율
1955,AL,X,108,53,63,44,507,3653,980,142,25,81,396,416,48,31,389,361,3.37,38,14,16,2893,910,77,347,503,77,102,0.98,0.5909090909090909,0,79,0.39473684210526316
1955,NL,X,107,53,50,56,438,3649,900,130,38,114,299,564,25,24,499,446,4.17,32,7,16,2893,914,107,420,480,102,102,0.97,0.47058823529411764,0,50,0.4861111111111111
1955,NL,X,107,53,52,55,532,3688,996,151,19,126,389,459,35,24,478,418,3.95,26,8,15,2862,961,112,310,403,97,118,0.97,0.487012987012987,0,60,0.41379310344827586
1955,AL,X,107,53,65,42,488,3602,927,136,21,103,506,500,19,16,420,365,3.39,31,10,25,2910,899,77,390,613,75,106,0.98,0.6038961038961039,0,36,0.46153846153846156
1955,AL,X,107,53,55,52,542,3698,984,147,26,91,448,408,28,15,460,406,3.79,46,11,8,2898,966,88,361,440,97,111,0.97,0.512987012987013,0,44,0.3492063492063492
1955,AL,X,108,53,44,63,446,3734,976,132,32,84,324,507,15,25,637,575,5.35,20,6,15,2902,1040,122,494,400,102,121,0.97,0.4090909090909091,0,40,0.6206896551724138
1955,NL,X,107,53,59,48,520,3693,963,153,38,127,352,514,29,18,467,414,3.85,42,3,8,2904,937,96,413,457,106,108,0.97,0.551948051948052,0,48,0.391304347826087
1955,NL,X,107,55,56,51,491,3701,963,121,23,118,347,406,26,15,471,406,3.77,36,4,9,2910,942,108,392,504,98,115,0.97,0.5194805194805194,0,42,0.36666666666666664
1955,AL,X,107,53,67,40,533,3612,939,125,38,122,426,460,38,17,398,344,3.23,36,13,23,2881,814,75,481,511,89,125,0.97,0.6233766233766234,1,56,0.3125
1955,NL,X,107,53,53,53,472,3564,909,149,35,92,456,471,30,22,466,414,3.93,40,7,14,2847,903,112,333,459,77,81,0.98,0.5,0,53,0.42105263157894735
1955,NL,X,107,52,42,65,392,3621,883,147,42,63,329,456,15,15,536,464,4.39,28,3,11,2860,1036,99,375,435,116,122,0.97,0.38961038961038963,0,30,0.5
1955,NL,X,107,53,47,60,457,3686,962,159,25,100,320,417,44,41,529,487,4.56,29,7,10,2889,963,129,384,510,102,106,0.97,0.44155844155844154,0,86,0.4796747967479675
1955,AL,X,107,53,37,70,418,3599,893,124,37,56,376,457,17,21,552,486,4.62,25,7,11,2843,1014,69,443,424,107,118,0.97,0.34415584415584416,0,39,0.5614035087719298
1956,AL,X,107,53,48,59,399,3563,869,138,23,63,394,507,27,29,493,444,4.2,26,7,16,2856,953,69,382,500,93,99,0.97,0.44805194805194803,0,56,0.5185185185185185
1956,AL,X,108,54,58,49,546,3744,1031,182,31,97,508,480,19,13,525,453,4.17,35,5,14,2935,947,91,467,498,118,117,0.97,0.5454545454545454,0,32,0.40425531914893614
1956,NL,X,107,53,65,42,503,3568,920,148,25,125,454,516,45,25,420,380,3.57,32,8,21,2872,875,119,308,540,77,104,0.98,0.6038961038961039,1,71,0.3627450980392157
1956,AL,X,107,53,59,48,543,3700,988,152,30,89,433,461,49,23,443,403,3.73,45,7,9,2916,945,82,366,505,85,112,0.97,0.551948051948052,0,72,0.32038834951456313
1956,NL,X,109,56,42,65,417,3681,896,141,35,99,312,543,38,26,495,428,3.96,25,4,11,2923,927,112,429,520,100,98,0.97,0.38961038961038963,0,65,0.40860215053763443
1956,NL,X,108,53,63,44,542,3703,984,140,22,154,369,532,31,15,460,415,3.85,32,2,20,2916,984,98,320,457,79,102,0.98,0.5909090909090909,0,46,0.3283582089552239
1956,AL,X,108,53,61,46,498,3603,879,139,16,107,476,534,28,22,406,357,3.32,46,11,16,2906,863,81,394,591,90,91,0.97,0.5714285714285714,0,50,0.4444444444444444
1956,AL,X,108,54,57,50,552,3754,1045,146,35,105,450,432,30,18,489,435,4.06,43,7,10,2895,972,98,458,551,98,105,0.97,0.5324675324675324,0,48,0.37681159420289856
1956,AL,X,107,53,36,71,433,3679,927,142,28,78,336,508,28,21,581,518,4.86,21,2,12,2877,996,130,475,445,116,130,0.97,0.33766233766233766,0,49,0.42857142857142855
1956,NL,X,108,53,64,43,496,3644,944,148,37,123,340,499,20,14,398,336,3.11,44,8,18,2925,906,93,326,447,91,111,0.97,0.5974025974025974,0,34,0.40816326530612246
1956,NL,X,107,53,46,60,378,3632,887,134,31,101,281,461,46,23,454,405,3.78,21,6,19,2893,900,100,385,535,100,100,0.97,0.43506493506493504,0,70,0.33663366336633666
1956,AL,X,107,53,67,39,599,3718,1003,135,38,133,430,528,35,25,441,389,3.63,35,7,24,2902,899,79,456,512,94,149,0.97,0.6298701298701299,1,61,0.42045454545454547
1956,NL,X,107,53,49,58,467,3642,919,144,34,84,409,471,31,16,516,450,4.2,39,2,10,2891,984,120,305,525,100,98,0.97,0.461038961038961,0,47,0.3382352941176471
1956,NL,X,109,54,46,61,411,3654,937,139,39,77,268,526,16,23,457,400,3.74,25,5,16,2889,984,99,328,463,113,98,0.97,0.42857142857142855,0,39,0.5789473684210527
1956,NL,X,109,54,53,54,474,3764,1010,163,34,86,352,435,28,24,488,428,3.97,28,8,21,2914,937,108,382,496,93,120,0.97,0.4935064935064935,0,53,0.4605263157894737
1956,AL,X,108,53,41,66,456,3641,911,138,43,78,482,613,25,23,646,567,5.33,25,0,12,2872,1077,119,510,464,117,121,0.97,0.38311688311688313,0,49,0.4788732394366197
1957,AL,X,107,53,53,53,417,3684,928,133,27,60,352,489,39,24,411,378,3.46,30,9,17,2956,890,66,345,536,76,111,0.98,0.5,0,64,0.3804347826086957
1957,AL,X,107,53,57,50,504,3686,965,161,22,107,436,517,20,14,467,415,3.88,38,6,16,2889,973,81,348,484,104,125,0.97,0.5324675324675324,0,34,0.42
1957,NL,X,107,53,58,49,482,3669,927,131,26,102,385,593,42,23,413,364,3.35,30,12,20,2937,899,100,319,623,88,95,0.97,0.5454545454545454,0,65,0.3617021276595745
1957,AL,X,108,53,62,44,494,3685,958,145,28,74,443,521,76,35,396,364,3.35,41,11,18,2942,913,86,329,465,74,118,0.98,0.5844155844155844,0,112,0.31875
1957,NL,X,109,54,43,64,439,3758,918,156,21,102,322,692,19,17,505,450,4.13,21,3,18,2946,977,100,420,601,95,98,0.97,0.4025974025974026,0,37,0.4716981132075472
1957,NL,X,107,53,56,51,522,3772,1016,175,23,130,382,526,35,24,546,501,4.62,28,3,20,2929,1040,125,300,494,74,97,0.98,0.5194805194805194,0,60,0.41379310344827586
1957,AL,X,107,53,53,53,477,3619,912,139,18,98,413,550,28,32,505,436,4.06,32,4,16,2898,966,91,432,564,102,107,0.97,0.49673202614379086,0,60,0.5402298850574713
1957,AL,X,107,53,54,53,429,3743,963,156,25,81,352,450,25,32,429,392,3.56,36,6,14,2975,930,102,353,529,84,105,0.98,0.5064935064935064,0,58,0.5662650602409639
1957,AL,X,107,53,41,65,394,3618,883,136,28,116,254,532,24,18,496,445,4.19,18,4,13,2874,940,107,395,438,87,113,0.97,0.38562091503267976,0,43,0.43548387096774194
1957,NL,X,108,54,66,41,540,3820,1028,154,43,139,322,510,24,11,429,380,3.47,42,6,16,2963,942,86,399,485,84,121,0.98,0.6168831168831169,1,35,0.3137254901960784
1957,NL,X,107,53,48,59,450,3742,944,119,37,109,312,468,44,26,490,436,4.01,24,6,14,2935,1005,105,329,490,112,125,0.97,0.44805194805194803,0,71,0.37254901960784315
1957,AL,X,107,53,68,39,506,3689,988,140,37,101,393,496,34,26,373,325,3.0,28,9,29,2929,838,77,406,567,86,128,0.98,0.6363636363636364,1,60,0.4367816091954023
1957,NL,X,109,54,53,53,436,3668,917,149,30,81,373,530,39,18,459,413,3.79,37,6,16,2942,954,97,288,600,95,81,0.97,0.5,0,58,0.3132530120481928
1957,NL,X,108,53,43,64,410,3781,1012,161,42,64,261,513,32,23,487,420,3.88,32,6,10,2929,1024,110,294,464,118,100,0.97,0.4025974025974026,0,56,0.43209876543209874
1957,NL,X,107,53,60,46,515,3830,1047,164,30,92,345,470,40,30,466,415,3.78,32,7,20,2967,969,98,354,544,91,117,0.97,0.564935064935065,0,71,0.43137254901960786
1957,AL,X,107,53,38,69,422,3661,891,150,26,77,368,513,9,26,565,519,4.85,21,3,11,2891,1037,104,406,483,89,111,0.97,0.35714285714285715,0,35,0.7450980392156863
1958,AL,X,107,54,51,55,364,3577,863,136,13,75,338,511,23,23,402,361,3.4,38,10,19,2874,893,74,282,524,79,111,0.98,0.48366013071895425,0,46,0.5147058823529411
1958,AL,X,108,53,55,52,487,3652,934,160,21,108,446,574,20,15,483,420,3.92,30,3,19,2898,977,84,364,486,101,120,0.97,0.512987012987013,0,35,0.43137254901960786
1958,AL,X,108,53,57,50,443,3674,943,133,29,70,362,468,70,23,430,389,3.61,38,10,17,2916,907,106,360,525,79,112,0.98,0.5324675324675324,0,93,0.2462686567164179
1958,NL,X,107,53,50,57,496,3702,981,144,34,127,340,597,27,16,507,446,4.22,18,3,16,2858,925,99,433,563,105,112,0.97,0.4675324675324675,0,43,0.3709677419354839
1958,NL,X,107,53,53,54,486,3691,951,169,28,86,400,535,42,26,434,401,3.73,35,4,14,2908,995,103,293,493,69,103,0.98,0.4935064935064935,0,69,0.3838383838383838
1958,AL,X,107,53,53,53,485,3640,937,147,21,112,345,573,35,34,444,398,3.73,35,1,14,2883,898,86,422,536,106,119,0.97,0.5032679738562091,0,69,0.494949494949495
1958,AL,X,107,53,53,53,461,3635,968,160,28,76,324,474,33,22,424,378,3.59,41,5,13,2849,905,93,305,557,74,98,0.98,0.5,0,56,0.4
1958,AL,X,109,54,51,56,449,3682,907,137,35,96,316,522,15,25,499,451,4.15,29,6,17,2935,983,105,326,504,87,116,0.97,0.474025974025974,0,40,0.6206896551724138
1958,NL,X,107,53,49,58,467,3621,907,116,35,120,346,595,51,32,532,475,4.47,21,4,21,2872,979,121,424,598,101,138,0.97,0.461038961038961,0,83,0.39166666666666666
1958,NL,X,107,53,64,43,472,3657,971,154,14,116,334,452,18,5,378,343,3.21,50,11,11,2889,882,87,298,541,83,106,0.98,0.5974025974025974,1,23,0.23529411764705882
1958,AL,X,108,54,64,43,531,3705,992,148,27,114,375,575,33,22,403,345,3.22,37,14,23,2895,840,81,389,557,89,127,0.97,0.5974025974025974,1,56,0.4
1958,NL,X,107,53,48,59,464,3754,996,166,39,86,401,609,35,22,533,469,4.32,35,4,10,2933,1036,103,312,544,90,95,0.97,0.44805194805194803,0,58,0.39285714285714285
1958,NL,X,107,53,58,49,463,3672,970,160,47,93,277,527,21,9,424,378,3.56,30,7,28,2870,940,86,329,475,93,121,0.97,0.5454545454545454,0,30,0.3333333333333333
1958,NL,X,107,53,56,51,508,3722,979,175,29,118,371,571,44,19,488,429,3.98,26,4,17,2916,979,116,358,542,106,109,0.97,0.5194805194805194,0,64,0.3118279569892473
1958,NL,X,107,53,50,57,433,3678,959,151,27,77,373,445,30,29,492,442,4.12,31,4,17,2900,978,110,396,575,106,114,0.97,0.4675324675324675,0,60,0.4942528735632184
1958,AL,X,109,54,42,65,387,3609,868,112,26,84,333,525,15,28,522,485,4.53,19,4,19,2889,1010,109,390,533,82,114,0.98,0.3961038961038961,0,44,0.6507936507936508
1959,AL,X,108,54,51,56,385,3645,868,127,16,76,375,482,25,16,434,387,3.56,31,10,21,2940,902,77,333,514,102,114,0.97,0.4805194805194805,0,42,0.4
1959,AL,X,107,53,52,55,508,3657,934,173,19,87,438,567,47,17,487,442,4.17,26,6,17,2864,970,94,412,506,91,116,0.97,0.487012987012987,0,65,0.26881720430107525
1959,AL,X,109,54,65,42,468,3707,927,154,32,67,406,443,79,37,411,364,3.29,30,9,25,2992,907,90,367,532,91,98,0.97,0.6103896103896104,1,116,0.3192771084337349
1959,NL,X,108,53,51,56,471,3707,924,146,30,114,348,637,22,13,481,434,4.01,21,7,17,2921,935,106,363,535,98,99,0.97,0.4805194805194805,0,35,0.37254901960784315
1959,NL,X,107,53,51,56,534,3701,1013,180,23,112,349,534,45,19,516,454,4.31,30,4,18,2849,1021,113,319,482,88,109,0.97,0.4805194805194805,0,65,0.3010752688172043
1959,AL,X,107,53,62,45,521,3701,972,151,17,116,303,504,23,25,452,403,3.75,40,4,16,2904,861,103,444,559,88,96,0.97,0.577922077922078,0,48,0.5217391304347826
1959,AL,X,107,53,53,54,499,3647,942,137,21,112,406,515,23,11,512,444,4.2,37,6,16,2856,928,123,302,580,86,91,0.97,0.4935064935064935,0,35,0.3333333333333333
1959,AL,X,107,53,46,61,476,3684,968,161,30,81,336,546,23,16,532,459,4.35,30,5,14,2856,1016,103,344,492,111,109,0.97,0.42857142857142855,0,39,0.41379310344827586
1959,NL,X,109,54,61,47,493,3697,951,137,32,103,413,623,58,35,468,415,3.79,30,9,18,2963,921,109,429,753,79,107,0.98,0.5641025641025641,1,94,0.37777777777777777
1959,NL,X,109,55,60,49,506,3771,998,151,25,123,341,535,28,9,436,382,3.51,48,12,12,2940,984,89,300,542,86,96,0.97,0.5512820512820513,0,38,0.2545454545454545
1959,AL,X,108,53,55,52,480,3765,977,156,28,107,319,579,31,15,452,392,3.6,26,10,19,2937,896,84,415,585,91,112,0.97,0.512987012987013,0,46,0.3283582089552239
1959,NL,X,108,54,44,62,419,3576,865,137,26,79,348,600,27,32,507,449,4.27,37,5,10,2843,949,105,331,538,107,92,0.97,0.4155844155844156,0,59,0.5411764705882353
1959,NL,X,108,53,54,53,455,3758,989,161,29,78,309,500,22,18,475,422,3.9,33,4,11,2925,1002,93,292,510,107,115,0.97,0.5064935064935064,0,40,0.4482758620689655
1959,NL,X,107,53,58,49,493,3696,963,167,24,116,331,612,56,23,429,371,3.47,36,8,16,2889,895,97,350,611,106,82,0.97,0.538961038961039,0,80,0.2956521739130435
1959,NL,X,107,53,49,58,448,3721,1002,170,34,82,339,522,45,37,507,459,4.34,25,5,14,2862,998,95,394,592,102,110,0.97,0.461038961038961,0,82,0.4491525423728814
1959,AL,X,107,53,44,63,433,3564,843,121,22,114,361,616,35,23,490,424,4.01,32,7,14,2856,950,86,326,485,113,98,0.97,0.4090909090909091,0,59,0.4
1960,AL,X,107,53,62,45,477,3618,914,144,23,86,417,560,25,16,424,376,3.52,33,7,15,2887,855,81,386,549,74,120,0.98,0.577922077922078,0,42,0.39344262295081966
1960,AL,X,107,53,45,62,460,3650,951,163,22,86,399,558,23,19,542,489,4.62,23,4,16,2858,1007,88,406,536,98,109,0.97,0.42207792207792205,0,43,0.45161290322580644
1960,AL,X,107,53,60,46,518,3633,981,169,26,78,396,453,85,33,431,386,3.6,29,7,18,2900,936,88,373,486,76,122,0.98,0.564935064935065,0,118,0.2823529411764706
1960,NL,X,109,55,42,65,443,3717,905,149,33,83,371,627,35,23,543,474,4.35,25,4,17,2944,975,106,395,563,100,93,0.97,0.38961038961038963,0,59,0.4
1960,NL,X,107,53,46,60,448,3702,926,161,28,98,358,600,51,25,484,432,4.0,23,5,24,2919,991,93,309,518,87,108,0.97,0.43506493506493504,0,77,0.33636363636363636
1960,AL,X,107,53,53,54,466,3707,990,152,14,88,310,401,40,17,485,424,3.95,22,7,21,2902,915,112,445,539,88,115,0.97,0.4935064935064935,0,58,0.30120481927710846
1960,AL,X,107,53,49,58,443,3641,870,131,23,105,445,509,46,21,450,397,3.64,28,4,17,2950,935,98,331,576,95,96,0.97,0.461038961038961,0,67,0.32653061224489793
1960,AL,X,108,54,40,67,430,3658,912,148,23,77,359,520,11,7,529,468,4.38,30,2,9,2885,999,112,367,464,88,104,0.97,0.37662337662337664,0,18,0.4074074074074074
1960,NL,X,107,53,57,50,463,3658,933,151,26,88,370,585,66,37,415,369,3.4,32,9,14,2935,852,107,394,785,86,99,0.97,0.5324675324675324,0,103,0.3581081081081081
1960,NL,X,107,53,61,46,506,3684,975,138,33,118,324,555,48,25,460,405,3.76,38,9,19,2912,928,91,362,564,97,95,0.97,0.5714285714285714,0,74,0.3490566037735849
1960,AL,X,108,53,67,39,522,3702,963,150,28,135,375,572,25,16,438,382,3.52,26,11,29,2935,857,86,426,498,90,113,0.97,0.6298701298701299,1,42,0.38333333333333336
1960,NL,X,107,53,41,66,382,3618,864,137,30,69,313,737,31,33,483,429,4.01,31,4,11,2887,996,93,307,515,108,90,0.97,0.38311688311688313,0,65,0.5161290322580645
1960,NL,X,108,54,66,41,513,3784,1045,165,39,84,340,522,23,16,415,380,3.49,32,7,23,2937,954,73,270,567,89,114,0.97,0.6168831168831169,1,39,0.41379310344827586
1960,NL,X,109,53,55,52,469,3726,949,154,43,91,326,592,60,31,441,373,3.44,38,11,18,2931,901,74,358,627,115,81,0.97,0.512987012987013,0,91,0.3435114503816794
1960,NL,X,108,53,60,47,447,3630,921,149,33,96,350,554,33,24,431,387,3.64,25,7,21,2879,921,88,357,634,98,106,0.97,0.5584415584415584,0,58,0.42168674698795183
1960,AL,X,107,53,51,56,470,3673,898,143,30,102,408,618,36,30,487,412,3.77,23,7,24,2950,974,91,376,542,115,111,0.97,0.474025974025974,0,66,0.45263157894736844
1961,AL,X,114,57,66,46,483,3836,975,158,25,104,406,631,27,20,411,368,3.22,37,14,23,3089,858,76,431,648,88,121,0.98,0.5864197530864198,0,47,0.43478260869565216
1961,AL,X,114,57,53,60,510,3855,980,175,25,78,452,592,39,25,554,480,4.29,24,4,21,3028,1030,116,475,581,100,98,0.97,0.4691358024691358,0,64,0.391304347826087
1961,AL,X,114,56,60,53,535,3889,1032,151,32,96,385,428,70,28,508,457,4.06,27,2,23,3040,1043,110,348,569,89,96,0.98,0.5308641975308642,0,98,0.2857142857142857
1961,NL,X,109,54,44,62,482,3740,954,166,35,123,377,718,24,17,560,482,4.48,23,4,17,2908,1044,115,325,528,128,122,0.97,0.4155844155844156,0,42,0.4166666666666667
1961,NL,X,107,53,65,42,496,3670,989,172,24,110,296,532,49,23,457,402,3.78,32,8,28,2877,909,102,350,580,93,86,0.97,0.6038961038961039,1,72,0.32038834951456313
1961,AL,X,112,56,54,58,515,3926,1045,179,27,105,344,503,23,7,526,465,4.15,24,8,16,3030,998,124,419,560,97,99,0.97,0.484472049689441,0,31,0.24444444444444444
1961,AL,X,114,57,70,42,588,3892,1036,150,37,125,471,606,68,25,469,402,3.55,43,8,21,3063,982,118,328,585,102,102,0.97,0.6234567901234568,0,93,0.26865671641791045
1961,AL,X,113,56,42,70,478,3796,939,151,32,62,406,540,40,15,604,521,4.74,22,3,16,2971,1063,98,440,492,121,112,0.97,0.37888198757763975,0,56,0.275
1961,AL,X,113,57,49,63,520,3796,931,152,15,132,476,747,25,19,548,482,4.31,17,3,23,3019,973,125,499,681,134,107,0.96,0.43478260869565216,0,45,0.4307692307692308
1961,NL,X,107,53,62,45,514,3632,950,135,28,109,417,557,60,31,487,433,4.04,28,7,24,2893,942,116,380,773,95,113,0.97,0.577922077922078,0,91,0.3435114503816794
1961,AL,X,112,56,49,62,494,3791,947,150,28,116,417,588,32,30,544,476,4.28,34,9,16,3007,990,114,399,639,121,105,0.97,0.4375,0,62,0.4777777777777778
1961,NL,X,108,53,58,49,498,3701,955,139,23,131,373,616,49,29,459,420,3.89,39,5,11,2921,949,107,345,456,77,106,0.98,0.538961038961039,0,78,0.3805309734513274
1961,AL,X,114,56,76,37,578,3891,1022,135,28,168,380,549,19,12,428,390,3.46,32,9,27,3047,901,95,379,606,86,125,0.98,0.6728395061728395,1,32,0.391304347826087
1961,NL,X,108,54,32,74,408,3649,885,129,35,72,332,649,39,21,557,495,4.61,20,6,9,2904,1016,108,364,542,100,125,0.97,0.3051948051948052,0,60,0.3488372093023256
1961,NL,X,107,53,52,55,485,3717,1013,162,39,89,299,504,18,21,472,415,3.92,23,6,20,2860,1009,84,280,531,105,132,0.97,0.487012987012987,0,39,0.5357142857142857
1961,NL,X,108,53,59,48,541,3663,965,153,22,128,354,534,55,37,458,406,3.77,27,6,21,2914,914,106,351,646,93,88,0.97,0.551948051948052,0,93,0.40601503759398494
1961,NL,X,108,54,56,51,492,3714,1005,165,35,72,345,521,32,19,467,397,3.74,34,7,16,2872,933,95,399,576,116,115,0.97,0.5194805194805194,0,51,0.3783783783783784
1961,AL,X,112,55,42,70,432,3756,914,151,30,83,390,641,56,32,543,468,4.23,27,5,14,2992,983,91,410,466,109,119,0.97,0.37888198757763975,0,89,0.3671875
1962,AL,X,113,57,53,59,456,3843,954,157,23,109,361,651,31,22,475,419,3.69,22,5,23,3070,961,102,384,628,85,106,0.98,0.47530864197530864,0,53,0.4155844155844156
1962,AL,X,112,55,53,58,494,3870,1000,179,37,102,367,646,27,22,529,471,4.22,23,8,28,3017,991,111,442,646,89,106,0.97,0.475,0,49,0.4583333333333333
1962,AL,X,113,56,59,53,494,3859,990,175,39,64,434,471,53,28,460,420,3.73,35,9,19,3047,965,86,375,574,77,107,0.98,0.5246913580246914,0,81,0.3448275862068966
1962,NL,X,113,56,41,72,442,3873,978,137,39,88,352,730,54,35,578,507,4.54,20,2,18,3019,1056,111,420,548,102,119,0.97,0.36419753086419754,0,89,0.390625
1962,NL,X,113,56,68,44,561,3951,1066,176,28,116,348,632,46,27,479,425,3.75,35,9,24,3066,977,104,396,674,100,100,0.97,0.6049382716049383,0,73,0.37142857142857144
1962,AL,X,113,56,56,57,477,3838,938,141,15,125,351,657,24,11,521,464,4.14,31,8,21,3026,986,121,415,546,97,117,0.97,0.49382716049382713,0,35,0.3137254901960784
1962,AL,X,112,57,59,53,530,3819,946,133,25,146,455,625,48,14,484,427,3.81,32,5,24,3030,1016,118,352,611,109,79,0.97,0.5279503105590062,0,62,0.23333333333333334
1962,NL,X,113,57,44,67,414,3890,958,118,32,73,345,564,29,21,501,432,3.83,23,6,13,3051,1012,79,329,732,121,104,0.97,0.4,0,50,0.4166666666666667
1962,AL,X,113,56,50,62,521,3903,1026,154,40,81,389,562,53,14,585,534,4.79,22,2,23,3011,1014,139,458,577,92,91,0.97,0.4444444444444444,0,67,0.21649484536082475
1962,AL,X,113,56,60,53,502,3849,963,162,24,95,421,641,32,18,494,422,3.7,16,10,32,3078,988,82,431,600,122,107,0.97,0.5308641975308642,0,50,0.3698630136986301
1962,NL,X,115,58,71,44,589,3939,1057,134,45,98,400,620,138,30,487,419,3.62,30,5,32,3124,970,80,411,772,133,100,0.97,0.6181818181818182,0,168,0.17842323651452283
1962,AL,X,114,57,63,49,558,3892,1011,150,27,129,454,576,23,14,499,442,3.89,37,7,18,3072,979,116,345,663,90,121,0.97,0.5617283950617284,0,37,0.37735849056603776
1962,NL,X,113,56,60,53,510,3820,963,142,26,126,406,682,39,18,465,410,3.68,41,7,16,3011,1010,105,284,561,86,107,0.98,0.5308641975308642,0,58,0.32142857142857145
1962,AL,X,113,56,67,46,571,3950,1056,168,20,139,408,589,29,20,475,422,3.7,23,7,29,3087,962,102,349,586,91,105,0.97,0.5925925925925926,1,49,0.4084507042253521
1962,NL,X,112,56,28,84,431,3844,922,116,28,97,431,693,41,33,663,560,5.04,30,2,7,3003,1103,134,399,540,147,116,0.96,0.25,0,74,0.4485981308411215
1962,NL,X,112,56,56,56,493,3793,986,139,27,99,371,646,55,28,531,474,4.28,30,4,16,2994,1028,108,401,604,96,116,0.97,0.5031055900621118,0,84,0.34710743801652894
1962,NL,X,112,56,65,47,494,3838,1027,168,45,75,302,585,35,27,438,375,3.37,28,9,28,3007,1003,82,326,627,106,123,0.97,0.577639751552795,0,62,0.43820224719101125
1962,NL,X,115,57,72,43,614,3911,1086,164,22,142,366,575,51,35,482,430,3.79,43,7,27,3068,979,103,352,620,99,107,0.97,0.6242424242424243,1,86,0.4065040650406504
1962,NL,X,114,56,58,54,541,3950,1069,154,21,95,360,592,60,28,464,403,3.55,37,11,17,3072,975,104,361,639,92,118,0.97,0.5185185185185185,0,88,0.3228346456692913
1962,AL,X,113,56,42,70,419,3838,958,144,26,92,326,552,69,36,501,454,4.04,26,7,9,3034,979,105,415,539,97,112,0.97,0.37267080745341613,0,105,0.34868421052631576
1963,AL,X,113,56,60,53,450,3813,951,144,22,102,328,658,67,23,434,389,3.45,24,5,30,3049,947,95,354,639,69,109,0.98,0.5308641975308642,0,91,0.2595419847328244
1963,AL,X,112,56,53,59,466,3902,982,172,23,119,332,667,18,11,492,447,3.97,20,4,22,3042,956,106,377,706,92,83,0.97,0.4720496894409938,0,30,0.37209302325581395
1963,AL,X,113,57,65,47,478,3855,965,145,28,79,399,627,44,19,380,339,2.97,34,14,27,3084,917,70,308,652,91,114,0.97,0.5802469135802469,0,64,0.30434782608695654
1963,NL,X,113,56,57,56,399,3782,900,143,30,88,307,734,47,42,404,349,3.08,31,10,19,3059,949,83,280,595,108,120,0.97,0.5061728395061729,0,89,0.46875
1963,NL,X,113,56,60,53,453,3791,933,157,30,85,331,672,64,40,415,368,3.29,38,15,25,3021,914,81,297,733,94,88,0.97,0.5308641975308642,0,105,0.38666666666666666
1963,AL,X,113,56,55,58,444,3847,919,149,20,118,328,771,41,25,491,433,3.79,28,9,17,3084,972,123,334,712,100,90,0.97,0.4876543209876543,0,66,0.37894736842105264
1963,AL,X,113,56,55,58,489,3849,971,136,25,103,414,635,51,22,492,441,3.9,29,4,19,3057,984,136,333,651,79,86,0.98,0.4876543209876543,0,73,0.3047619047619048
1963,NL,X,113,56,46,67,324,3768,828,118,27,43,319,656,27,20,448,387,3.44,25,11,14,3045,938,66,264,655,113,70,0.97,0.4074074074074074,0,47,0.43478260869565216
1963,AL,X,113,56,51,62,430,3846,949,157,26,66,370,580,32,18,492,444,3.92,24,7,20,3061,991,109,378,620,86,91,0.98,0.4506172839506173,0,51,0.3561643835616438
